endtimeampm,4 PM
Location,Salon B
duration,50 minutes
description,"A review of RHPS audience participation, props, and etiquette. Note: Attending 0001, 0003, and 0004 makes you eligible to participate in the ""RHPS Virgin Graduation."""
index,168
speakers,"Tim Downing, Steven Ostrowski, Derick Prieskorn"
Track,RHPS
startday,4/27/13
Title,RHR Denton University - 0003a: RH Social Science - 1RHR Credit Hr.
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,16:50
tracknosp,RHPS
input,"['4/27/13', '16:00', '4/27/13', '16:50', 'Salon B', 'RHPS', 'RHR Denton University - 0003a: RH Social Science - 1RHR Credit Hr.', 'Tim Downing, Steven Ostrowski, Derick Prieskorn', 'A review of RHPS audience participation, props, and etiquette. Note: Attending 0001, 0003, and 0004 makes you eligible to participate in the ""RHPS Virgin Graduation.""', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Tim Downing, Steven Ostrowski, Derick Prieskorn"
speakerlist,"['Tim Downing', 'Steven Ostrowski', 'Derick Prieskorn']"
hours,0
totalminutes,50
caldescrip,"A review of RHPS audience participation, props, and etiquette. Note: Attending 0001, 0003, and 0004 makes you eligible to participate in the 'RHPS Virgin Graduation.'"
endtime,16:50
name,RHR Denton University - 0003a: RH Social Science - 1RHR Credit Hr.
Private,PUBLIC
venue,Salon B
Book Description,"A review of RHPS audience participation, props, and etiquette. Note: Attending 0001, 0003, and 0004 makes you eligible to participate in the ""RHPS Virgin Graduation."""
Presenters,"Tim Downing, Steven Ostrowski, Derick Prieskorn"
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Science
All Day Event,FALSE
event_end,16:50
endday,4/27/13
private,PUBLIC
endtimeampm,4 PM
Location,Featherstone
duration,50 minutes
description,"Did you know that a full 50% of Americans are below average? Shockingly, this has also been found true for Canadians. This is a presentation of material from the book ""How to Lie with Statistics"" written by Darrell Huff, as well as from other sources, as a practical (and funny!) look at how deceptive and silly statistical information can be if not presented soundly and the presentation considered soundly by the end viewer. Vulcan slyness, if you will."
index,169
speakers,Bill Kolasa
Track,Science
startday,4/27/13
Title,How to Lie with Statistics: Humor and Heresy in Mathematics
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,16:50
tracknosp,Science
input,"['4/27/13', '16:00', '4/27/13', '16:50', 'Featherstone', 'Science', 'How to Lie with Statistics: Humor and Heresy in Mathematics', 'Bill Kolasa', 'Did you know that a full 50% of Americans are below average? Shockingly, this has also been found true for Canadians. This is a presentation of material from the book ""How to Lie with Statistics"" written by Darrell Huff, as well as from other sources, as a practical (and funny!) look at how deceptive and silly statistical information can be if not presented soundly and the presentation considered soundly by the end viewer. Vulcan slyness, if you will.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Bill Kolasa
speakerlist,['Bill Kolasa']
hours,0
totalminutes,50
caldescrip,"Did you know that a full 50% of Americans are below average? Shockingly, this has also been found true for Canadians. This is a presentation of material from the book 'How to Lie with Statistics' written by Darrell Huff, as well as from other sources, as a practical (and funny!) look at how deceptive and silly statistical information can be if not presented soundly and the presentation considered soundly by the end viewer. Vulcan slyness, if you will."
endtime,16:50
name,How to Lie with Statistics: Humor and Heresy in Mathematics
Private,PUBLIC
venue,Featherstone
Book Description,"Did you know that a full 50% of Americans are below average? Shockingly, this has also been found true for Canadians. This is a presentation of material from the book ""How to Lie with Statistics"" written by Darrell Huff, as well as from other sources, as a practical (and funny!) look at how deceptive and silly statistical information can be if not presented soundly and the presentation considered soundly by the end viewer. Vulcan slyness, if you will."
Presenters,Bill Kolasa
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Tech
All Day Event,FALSE
event_end,16:50
endday,4/27/13
private,PUBLIC
endtimeampm,4 PM
Location,Perry
duration,50 minutes
description,"Using Zenoss to monitor Embedded Devices including basic Zenoss SSH monitoring on raspi/raspbian, creating an SNMP MIP for your project, and monitoring it, and SNMP on Arduino-likes."
index,170
speakers,Andrew D. Kirch
Track,Tech
startday,4/27/13
Title,Monitoring Embedded Devices
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,16:50
tracknosp,Tech
input,"['4/27/13', '16:00', '4/27/13', '16:50', 'Perry', 'Tech', 'Monitoring Embedded Devices', 'Andrew D. Kirch', 'Using Zenoss to monitor Embedded Devices including basic Zenoss SSH monitoring on raspi/raspbian, creating an SNMP MIP for your project, and monitoring it, and SNMP on Arduino-likes.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Andrew D. Kirch
speakerlist,['Andrew D. Kirch']
hours,0
totalminutes,50
caldescrip,"Using Zenoss to monitor Embedded Devices including basic Zenoss SSH monitoring on raspi/raspbian, creating an SNMP MIP for your project, and monitoring it, and SNMP on Arduino-likes."
endtime,16:50
name,Monitoring Embedded Devices
Private,PUBLIC
venue,Perry
Book Description,"Using Zenoss to monitor Embedded Devices including basic Zenoss SSH monitoring on raspi/raspbian, creating an SNMP MIP for your project, and monitoring it, and SNMP on Arduino-likes."
Presenters,Andrew D. Kirch
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,General Events
All Day Event,FALSE
event_end,17:50
endday,4/27/13
private,PUBLIC
endtimeampm,5 PM
Location,Wisner
duration,50 minutes
description,"Michael will talk about his latest books and interests and take questions on various aspects of troubleshooting effectiveness, publishing, and other fun areas of technology."
index,171
speakers,Michael W. Lucas
Track,General Events
startday,4/27/13
Title,Michael W. Lucas
Start Time,17:00
event_start,17:00
starttimeampm,5 PM
End Time,17:50
tracknosp,GeneralEvents
input,"['4/27/13', '17:00', '4/27/13', '17:50', 'Wisner', 'General Events', 'Michael W. Lucas', 'Michael W. Lucas', 'Michael will talk about his latest books and interests and take questions on various aspects of troubleshooting effectiveness, publishing, and other fun areas of technology.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Michael W. Lucas
speakerlist,['Michael W. Lucas']
hours,0
totalminutes,50
caldescrip,"Michael will talk about his latest books and interests and take questions on various aspects of troubleshooting effectiveness, publishing, and other fun areas of technology."
endtime,17:50
name,Michael W. Lucas
Private,PUBLIC
venue,Wisner
Book Description,"Michael will talk about his latest books and interests and take questions on various aspects of troubleshooting effectiveness, publishing, and other fun areas of technology."
Presenters,Michael W. Lucas
starttime,17:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Action/Adventure
All Day Event,FALSE
event_end,17:50
endday,4/27/13
private,PUBLIC
endtimeampm,5 PM
Location,Baldwin
duration,50 minutes
description,"European martial traditions are a newly popular focus in the martial arts world. This panel explores the variety found in today’s western martial arts - from weaponry, to source material, to philosophy. Presented by Polaris Fellowship of Weapon Study, a western martial arts school local to Farmington Hills, MI."
index,172
speakers,"Heather Gutterman, Doug Scholl"
Track,Action/Adventure
startday,4/27/13
Title,The Revived Western Martial Arts
Start Time,17:00
event_start,17:00
starttimeampm,5 PM
End Time,17:50
tracknosp,ActionAdventure
input,"['4/27/13', '17:00', '4/27/13', '17:50', 'Baldwin', 'Action/Adventure', 'The Revived Western Martial Arts', 'Heather Gutterman, Doug Scholl', 'European martial traditions are a newly popular focus in the martial arts world. This panel explores the variety found in today\xe2\x80\x99s western martial arts - from weaponry, to source material, to philosophy. Presented by Polaris Fellowship of Weapon Study, a western martial arts school local to Farmington Hills, MI.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Heather Gutterman, Doug Scholl"
speakerlist,"['Heather Gutterman', 'Doug Scholl']"
hours,0
totalminutes,50
caldescrip,"European martial traditions are a newly popular focus in the martial arts world. This panel explores the variety found in today’s western martial arts - from weaponry, to source material, to philosophy. Presented by Polaris Fellowship of Weapon Study, a western martial arts school local to Farmington Hills, MI."
endtime,17:50
name,The Revived Western Martial Arts
Private,PUBLIC
venue,Baldwin
Book Description,"European martial traditions are a newly popular focus in the martial arts world. This panel explores the variety found in today’s western martial arts - from weaponry, to source material, to philosophy. Presented by Polaris Fellowship of Weapon Study, a western martial arts school local to Farmington Hills, MI."
Presenters,"Heather Gutterman, Doug Scholl"
starttime,17:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Film
All Day Event,FALSE
event_end,17:50
endday,4/27/13
private,PUBLIC
endtimeampm,5 PM
Location,Auburn
duration,50 minutes
description,All official entries to the Penguicon 48 contest must submit during this period. Official rules are available at the Friday session.
index,173
speakers,Open
Track,Film
startday,4/27/13
Title,Penguicon 48 Turn In
Start Time,17:00
event_start,17:00
starttimeampm,5 PM
End Time,17:50
tracknosp,Film
input,"['4/27/13', '17:00', '4/27/13', '17:50', 'Auburn', 'Film', 'Penguicon 48 Turn In', 'Open', 'All official entries to the Penguicon 48 contest must submit during this period. Official rules are available at the Friday session.', 'FALSE', 'PUBLIC']"
